id,electoral_cycle,source,name,sex,gov_support,exact_seat,committee_membership,party_hierarchy,seniority,g/o_type,seat_type,g/o_change_day,g/o_change_month,g/o_change_year,g/o_change2_day,g/o_change2_month,g/o_change2_year,cm_from_day,cm_from_month,cm_from_year,cm_to_day,cm_to_month,cm_to_year,ph_from_day,ph_from_month,ph_from_year,ph_to_day,ph_to_month,ph_to_year
s325_1998_055_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds325%26p_ckl%3D36,serfozo_andras,m,0,nograd,55,99995,2,1,rl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s035_1998_062_20000208_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds035%26p_ckl%3D36,sibak_andras,m,0,veszprem,62,99995,1,1,rl,9999,9999,9999,9999,9999,9999,8,2,2000,14,5,2002,99995,99995,99995,99995,99995,99995
s011_1998_061_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds011%26p_ckl%3D36,simicsko_istvan,m,1,budapest,61,2,1,0,rl,9999,9999,9999,9999,9999,9999,25,6,1998,2,5,2000,8,9,1998,2,5,2000
s011_1998_067_19981228_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds011%26p_ckl%3D36,simicsko_istvan,m,1,budapest,67,2,1,0,rl,9999,9999,9999,9999,9999,9999,28,12,1998,2,5,2000,8,9,1998,2,5,2000
s011_1998_077_19990302_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds011%26p_ckl%3D36,simicsko_istvan,m,1,budapest,77,2,1,0,rl,9999,9999,9999,9999,9999,9999,2,3,1999,11,4,2000,8,9,1998,2,5,2000
s327_1998_065_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds327%26p_ckl%3D36,simon_jozsef,m,0,mszp,65,99995,2,1,pl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s327_1998_069_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds327%26p_ckl%3D36,simon_jozsef,m,0,mszp,69,99995,2,1,pl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s012_1998_058_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds012%26p_ckl%3D36,simon_miklos,m,1,szabolcs-szatmar-bereg_6.,58,99995,1,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s012_1998_061_20010417_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds012%26p_ckl%3D36,simon_miklos,m,1,szabolcs-szatmar-bereg_6.,61,99995,1,0,smd,9999,9999,9999,9999,9999,9999,17,4,2001,14,5,2002,99995,99995,99995,99995,99995,99995
s012_1998_067_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds012%26p_ckl%3D36,simon_miklos,m,1,szabolcs-szatmar-bereg_6.,67,99995,1,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,16,4,2001,99995,99995,99995,99995,99995,99995
s630_1998_058_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds630%26p_ckl%3D36,solymosi_jozsef,m,0,mszp,58,99995,2,1,pl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s630_1998_067_20010213_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds630%26p_ckl%3D36,solymosi_jozsef,m,0,mszp,67,99995,2,1,pl,9999,9999,9999,9999,9999,9999,13,2,2001,14,5,2002,99995,99995,99995,99995,99995,99995
s310_1998_064_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds310%26p_ckl%3D36,soos_gyozo,m,0,borsod-abaćj-zemplen,64,99995,2,1,rl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s310_1998_076_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds310%26p_ckl%3D36,soos_gyozo,m,0,borsod-abaćj-zemplen,76,99995,2,1,rl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s032_1998_056_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds032%26p_ckl%3D36,steinerne_vasvari_eva,f,1,borsod-abaćj-zemplen,56,99995,1,0,rl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s032_1998_065_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds032%26p_ckl%3D36,steinerne_vasvari_eva,f,1,borsod-abaćj-zemplen,65,99995,1,0,rl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s365_1998_058_20010904_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds365%26p_ckl%3D36,suchman_tamas,m,0,somogy,58,2,3,1,rl,9999,9999,9999,9999,9999,9999,4,9,2001,14,5,2002,8,9,1998,31,12,2000
s365_1998_060_20010904_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds365%26p_ckl%3D36,suchman_tamas,m,0,somogy,60,2,3,1,rl,9999,9999,9999,9999,9999,9999,4,9,2001,14,5,2002,8,9,1998,31,12,2000
s365_1998_076_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds365%26p_ckl%3D36,suchman_tamas,m,0,somogy,76,2,3,1,rl,9999,9999,9999,9999,9999,9999,25,6,1998,4,9,2001,8,9,1998,31,12,2000
s361_1998_056_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds361%26p_ckl%3D36,surjan_laszlo,m,1,nograd_3.,56,99995,3,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s361_1998_067_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds361%26p_ckl%3D36,surjan_laszlo,m,1,nograd_3.,67,99995,3,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s311_1998_059_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds311%26p_ckl%3D36,sumeghy_csaba,m,1,fidesz,59,99995,2,0,pl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s017_1998_058_20010417_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds017%26p_ckl%3D36,szabadi_bela,m,1,budapest,58,99995,1,2,rl,12,6,2001,9999,9999,9999,17,4,2001,12,6,2001,99995,99995,99995,99995,99995,99995
s017_1998_058_20010612_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds017%26p_ckl%3D36,szabadi_bela,m,1,budapest,58,99995,1,2,rl,12,6,2001,9999,9999,9999,12,6,2001,14,5,2002,99995,99995,99995,99995,99995,99995
s017_1998_082_20010417_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds017%26p_ckl%3D36,szabadi_bela,m,1,budapest,82,99995,1,2,rl,12,6,2001,9999,9999,9999,17,4,2001,12,6,2001,99995,99995,99995,99995,99995,99995
s017_1998_082_20010612_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds017%26p_ckl%3D36,szabadi_bela,m,1,budapest,82,99995,1,2,rl,12,6,2001,9999,9999,9999,12,6,2001,16,10,2001,99995,99995,99995,99995,99995,99995
s312_1998_067_20000208_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds312%26p_ckl%3D36,szabados_tamas,m,0,fejer_6.,67,99995,2,1,smd,9999,9999,9999,9999,9999,9999,8,2,2000,14,5,2002,99995,99995,99995,99995,99995,99995
s312_1998_071_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds312%26p_ckl%3D36,szabados_tamas,m,0,fejer_6.,71,99995,2,1,smd,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s019_1998_061_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds019%26p_ckl%3D36,szabo_attila,m,1,csongrad,61,99995,1,2,rl,8,9,1999,9999,9999,9999,25,6,1998,7,9,1999,99995,99995,99995,99995,99995,99995
s019_1998_070_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds019%26p_ckl%3D36,szabo_attila,m,1,csongrad,70,99995,1,2,rl,8,9,1999,9999,9999,9999,25,6,1998,7,9,1999,99995,99995,99995,99995,99995,99995
s019_1998_070_19990908_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds019%26p_ckl%3D36,szabo_attila,m,1,csongrad,70,99995,1,2,rl,8,9,1999,9999,9999,9999,8,9,1999,27,9,1999,99995,99995,99995,99995,99995,99995
s019_1998_073_19991130_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds019%26p_ckl%3D36,szabo_attila,m,1,csongrad,73,99995,1,2,rl,8,9,1999,9999,9999,9999,30,11,1999,14,5,2002,99995,99995,99995,99995,99995,99995
s019_1998_081_20001219_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds019%26p_ckl%3D36,szabo_attila,m,1,csongrad,81,99995,1,2,rl,8,9,1999,9999,9999,9999,19,12,2000,20,6,2001,99995,99995,99995,99995,99995,99995
s352_1998_055_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds352%26p_ckl%3D36,szabo_erika,f,1,bacs-kiskun_8.,55,99995,2,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s020_1998_056_20010213_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds020%26p_ckl%3D36,szabo_ferenc,m,1,pest,56,99995,1,0,rl,9999,9999,9999,9999,9999,9999,13,2,2001,7,5,2001,99995,99995,99995,99995,99995,99995
s020_1998_056_20011218_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds020%26p_ckl%3D36,szabo_ferenc,m,1,pest,56,99995,1,0,rl,9999,9999,9999,9999,9999,9999,18,12,2001,14,5,2002,99995,99995,99995,99995,99995,99995
s020_1998_069_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds020%26p_ckl%3D36,szabo_ferenc,m,1,pest,69,99995,1,0,rl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s748_1998_056_20010306_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds748%26p_ckl%3D36,szabo_gyorgy,m,0,borsod-abaćj-zemplen,56,99995,3,1,rl,9999,9999,9999,9999,9999,9999,6,3,2001,14,5,2002,99995,99995,99995,99995,99995,99995
s748_1998_072_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds748%26p_ckl%3D36,szabo_gyorgy,m,0,borsod-abaćj-zemplen,72,99995,3,1,rl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
